Analyte Name,Sample ID,Sample Type,Control Level,Patient ID,Expected Value,Result,Unit,Run Date,Instrument,Operator,Batch ID,QC Flag
HDL Cholesterol,P0174,PATIENT,,PAT0174,,124,mg/dL,2026-08-15,COBAS-702,R. Patel,LP-2026-08-P06,TRUE
HDL Cholesterol,P0175,PATIENT,,PAT0175,,121,mg/dL,2026-08-10,COBAS-501,A. Deshmukh,LP-2026-08-P07,TRUE
HDL Cholesterol,P0176,PATIENT,,PAT0176,,77,mg/dL,2026-08-11,COBAS-702,R. Patel,LP-2026-08-P08,TRUE
HDL Cholesterol,P0177,PATIENT,,PAT0177,,83,mg/dL,2026-08-12,COBAS-501,A. Deshmukh,LP-2026-08-P09,TRUE
HDL Cholesterol,P0178,PATIENT,,PAT0178,,104,mg/dL,2026-08-13,COBAS-702,R. Patel,LP-2026-08-P10,TRUE
HDL Cholesterol,P0179,PATIENT,,PAT0179,,113,mg/dL,2026-08-14,COBAS-501,A. Deshmukh,LP-2026-08-P11,TRUE
HDL Cholesterol,P0180,PATIENT,,PAT0180,,116,mg/dL,2026-08-15,COBAS-702,R. Patel,LP-2026-08-P12,TRUE
HDL Cholesterol,P0181,PATIENT,,PAT0181,,107,mg/dL,2026-08-10,COBAS-501,A. Deshmukh,LP-2026-08-P01,TRUE
HDL Cholesterol,P0182,PATIENT,,PAT0182,,121,mg/dL,2026-08-11,COBAS-702,R. Patel,LP-2026-08-P02,TRUE
HDL Cholesterol,P0183,PATIENT,,PAT0183,,94,mg/dL,2026-08-12,COBAS-501,A. Deshmukh,LP-2026-08-P03,TRUE
HDL Cholesterol,P0184,PATIENT,,PAT0184,,77,mg/dL,2026-08-13,COBAS-702,R. Patel,LP-2026-08-P04,TRUE
HDL Cholesterol,P0185,PATIENT,,PAT0185,,216,mg/dL,2026-08-14,COBAS-501,A. Deshmukh,LP-2026-08-P05,TRUE
HDL Cholesterol,P0186,PATIENT,,PAT0186,,115,mg/dL,2026-08-15,COBAS-702,R. Patel,LP-2026-08-P06,TRUE
HDL Cholesterol,P0187,PATIENT,,PAT0187,,119,mg/dL,2026-08-10,COBAS-501,A. Deshmukh,LP-2026-08-P07,TRUE
HDL Cholesterol,P0188,PATIENT,,PAT0188,,138,mg/dL,2026-08-11,COBAS-702,R. Patel,LP-2026-08-P08,TRUE
HDL Cholesterol,P0189,PATIENT,,PAT0189,,99,mg/dL,2026-08-12,COBAS-501,A. Deshmukh,LP-2026-08-P09,TRUE
HDL Cholesterol,P0190,PATIENT,,PAT0190,,110,mg/dL,2026-08-13,COBAS-702,R. Patel,LP-2026-08-P10,TRUE
HDL Cholesterol,P0191,PATIENT,,PAT0191,,76,mg/dL,2026-08-14,COBAS-501,A. Deshmukh,LP-2026-08-P11,TRUE
HDL Cholesterol,P0192,PATIENT,,PAT0192,,102,mg/dL,2026-08-15,COBAS-702,R. Patel,LP-2026-08-P12,TRUE
HDL Cholesterol,P0193,PATIENT,,PAT0193,,91,mg/dL,2026-08-10,COBAS-501,A. Deshmukh,LP-2026-08-P01,TRUE
HDL Cholesterol,P0194,PATIENT,,PAT0194,,120,mg/dL,2026-08-11,COBAS-702,R. Patel,LP-2026-08-P02,TRUE
HDL Cholesterol,P0195,PATIENT,,PAT0195,,60,mg/dL,2026-08-12,COBAS-501,A. Deshmukh,LP-2026-08-P03,FALSE
HDL Cholesterol,P0196,PATIENT,,PAT0196,,79,mg/dL,2026-08-13,COBAS-702,R. Patel,LP-2026-08-P04,TRUE
HDL Cholesterol,P0197,PATIENT,,PAT0197,,123,mg/dL,2026-08-14,COBAS-501,A. Deshmukh,LP-2026-08-P05,TRUE
HDL Cholesterol,P0198,PATIENT,,PAT0198,,90,mg/dL,2026-08-15,COBAS-702,R. Patel,LP-2026-08-P06,TRUE
HDL Cholesterol,P0199,PATIENT,,PAT0199,,103,mg/dL,2026-08-10,COBAS-501,A. Deshmukh,LP-2026-08-P07,TRUE
HDL Cholesterol,P0200,PATIENT,,PAT0200,,85,mg/dL,2026-08-11,COBAS-702,R. Patel,LP-2026-08-P08,TRUE
HDL Cholesterol,P0201,PATIENT,,PAT0201,,96,mg/dL,2026-08-12,COBAS-501,A. Deshmukh,LP-2026-08-P09,TRUE
HDL Cholesterol,P0202,PATIENT,,PAT0202,,116,mg/dL,2026-08-13,COBAS-702,R. Patel,LP-2026-08-P10,TRUE
HDL Cholesterol,P0203,PATIENT,,PAT0203,,127,mg/dL,2026-08-14,COBAS-501,A. Deshmukh,LP-2026-08-P11,TRUE
HDL Cholesterol,P0204,PATIENT,,PAT0204,,123,mg/dL,2026-08-15,COBAS-702,R. Patel,LP-2026-08-P12,TRUE
HDL Cholesterol,P0205,PATIENT,,PAT0205,,95,mg/dL,2026-08-10,COBAS-501,A. Deshmukh,LP-2026-08-P01,TRUE
HDL Cholesterol,P0206,PATIENT,,PAT0206,,120,mg/dL,2026-08-11,COBAS-702,R. Patel,LP-2026-08-P02,TRUE
HDL Cholesterol,P0207,PATIENT,,PAT0207,,114,mg/dL,2026-08-12,COBAS-501,A. Deshmukh,LP-2026-08-P03,TRUE
HDL Cholesterol,P0208,PATIENT,,PAT0208,,89,mg/dL,2026-08-13,COBAS-702,R. Patel,LP-2026-08-P04,TRUE
HDL Cholesterol,P0209,PATIENT,,PAT0209,,126,mg/dL,2026-08-14,COBAS-501,A. Deshmukh,LP-2026-08-P05,TRUE
HDL Cholesterol,P0210,PATIENT,,PAT0210,,100,mg/dL,2026-08-15,COBAS-702,R. Patel,LP-2026-08-P06,TRUE
HDL Cholesterol,P0211,PATIENT,,PAT0211,,72,mg/dL,2026-08-10,COBAS-501,A. Deshmukh,LP-2026-08-P07,TRUE
HDL Cholesterol,P0212,PATIENT,,PAT0212,,124,mg/dL,2026-08-11,COBAS-702,R. Patel,LP-2026-08-P08,TRUE
HDL Cholesterol,P0213,PATIENT,,PAT0213,,76,mg/dL,2026-08-12,COBAS-501,A. Deshmukh,LP-2026-08-P09,TRUE
HDL Cholesterol,P0214,PATIENT,,PAT0214,,93,mg/dL,2026-08-13,COBAS-702,R. Patel,LP-2026-08-P10,TRUE
HDL Cholesterol,P0215,PATIENT,,PAT0215,,100,mg/dL,2026-08-14,COBAS-501,A. Deshmukh,LP-2026-08-P11,TRUE
HDL Cholesterol,P0216,PATIENT,,PAT0216,,119,mg/dL,2026-08-15,COBAS-702,R. Patel,LP-2026-08-P12,TRUE
HDL Cholesterol,P0217,PATIENT,,PAT0217,,135,mg/dL,2026-08-10,COBAS-501,A. Deshmukh,LP-2026-08-P01,TRUE
HDL Cholesterol,P0218,PATIENT,,PAT0218,,104,mg/dL,2026-08-11,COBAS-702,R. Patel,LP-2026-08-P02,TRUE
HDL Cholesterol,P0219,PATIENT,,PAT0219,,65,mg/dL,2026-08-12,COBAS-501,A. Deshmukh,LP-2026-08-P03,TRUE
HDL Cholesterol,P0220,PATIENT,,PAT0220,,84,mg/dL,2026-08-13,COBAS-702,R. Patel,LP-2026-08-P04,TRUE
HDL Cholesterol,P0221,PATIENT,,PAT0221,,97,mg/dL,2026-08-14,COBAS-501,A. Deshmukh,LP-2026-08-P05,TRUE
HDL Cholesterol,P0222,PATIENT,,PAT0222,,81,mg/dL,2026-08-15,COBAS-702,R. Patel,LP-2026-08-P06,TRUE
HDL Cholesterol,P0223,PATIENT,,PAT0223,,103,mg/dL,2026-08-10,COBAS-501,A. Deshmukh,LP-2026-08-P07,TRUE
HDL Cholesterol,P0224,PATIENT,,PAT0224,,97,mg/dL,2026-08-11,COBAS-702,R. Patel,LP-2026-08-P08,TRUE
HDL Cholesterol,P0225,PATIENT,,PAT0225,,88,mg/dL,2026-08-12,COBAS-501,A. Deshmukh,LP-2026-08-P09,TRUE
HDL Cholesterol,P0226,PATIENT,,PAT0226,,105,mg/dL,2026-08-13,COBAS-702,R. Patel,LP-2026-08-P10,TRUE
HDL Cholesterol,P0227,PATIENT,,PAT0227,,123,mg/dL,2026-08-14,COBAS-501,A. Deshmukh,LP-2026-08-P11,TRUE
HDL Cholesterol,P0228,PATIENT,,PAT0228,,118,mg/dL,2026-08-15,COBAS-702,R. Patel,LP-2026-08-P12,TRUE
HDL Cholesterol,P0229,PATIENT,,PAT0229,,91,mg/dL,2026-08-10,COBAS-501,A. Deshmukh,LP-2026-08-P01,TRUE
HDL Cholesterol,P0230,PATIENT,,PAT0230,,78,mg/dL,2026-08-11,COBAS-702,R. Patel,LP-2026-08-P02,TRUE
HDL Cholesterol,P0231,PATIENT,,PAT0231,,131,mg/dL,2026-08-12,COBAS-501,A. Deshmukh,LP-2026-08-P03,TRUE
HDL Cholesterol,P0232,PATIENT,,PAT0232,,83,mg/dL,2026-08-13,COBAS-702,R. Patel,LP-2026-08-P04,TRUE
HDL Cholesterol,P0233,PATIENT,,PAT0233,,87,mg/dL,2026-08-14,COBAS-501,A. Deshmukh,LP-2026-08-P05,TRUE
HDL Cholesterol,P0234,PATIENT,,PAT0234,,107,mg/dL,2026-08-15,COBAS-702,R. Patel,LP-2026-08-P06,TRUE
HDL Cholesterol,P0235,PATIENT,,PAT0235,,113,mg/dL,2026-08-10,COBAS-501,A. Deshmukh,LP-2026-08-P07,TRUE
HDL Cholesterol,P0236,PATIENT,,PAT0236,,113,mg/dL,2026-08-11,COBAS-702,R. Patel,LP-2026-08-P08,TRUE
HDL Cholesterol,P0237,PATIENT,,PAT0237,,210,mg/dL,2026-08-12,COBAS-501,A. Deshmukh,LP-2026-08-P09,TRUE
HDL Cholesterol,P0238,PATIENT,,PAT0238,,93,mg/dL,2026-08-13,COBAS-702,R. Patel,LP-2026-08-P10,TRUE
HDL Cholesterol,P0239,PATIENT,,PAT0239,,115,mg/dL,2026-08-14,COBAS-501,A. Deshmukh,LP-2026-08-P11,TRUE
HDL Cholesterol,P0240,PATIENT,,PAT0240,,127,mg/dL,2026-08-15,COBAS-702,R. Patel,LP-2026-08-P12,TRUE
HDL Cholesterol,P0241,PATIENT,,PAT0241,,43,mg/dL,2026-08-10,COBAS-501,A. Deshmukh,LP-2026-08-P01,TRUE
HDL Cholesterol,P0242,PATIENT,,PAT0242,,116,mg/dL,2026-08-11,COBAS-702,R. Patel,LP-2026-08-P02,TRUE
HDL Cholesterol,P0243,PATIENT,,PAT0243,,197,mg/dL,2026-08-12,COBAS-501,A. Deshmukh,LP-2026-08-P03,TRUE
HDL Cholesterol,P0244,PATIENT,,PAT0244,,44,mg/dL,2026-08-13,COBAS-702,R. Patel,LP-2026-08-P04,TRUE
HDL Cholesterol,P0245,PATIENT,,PAT0245,,110,mg/dL,2026-08-14,COBAS-501,A. Deshmukh,LP-2026-08-P05,TRUE
HDL Cholesterol,P0246,PATIENT,,PAT0246,,86,mg/dL,2026-08-15,COBAS-702,R. Patel,LP-2026-08-P06,TRUE
HDL Cholesterol,P0247,PATIENT,,PAT0247,,118,mg/dL,2026-08-10,COBAS-501,A. Deshmukh,LP-2026-08-P07,TRUE
HDL Cholesterol,P0248,PATIENT,,PAT0248,,108,mg/dL,2026-08-11,COBAS-702,R. Patel,LP-2026-08-P08,TRUE
HDL Cholesterol,P0249,PATIENT,,PAT0249,,87,mg/dL,2026-08-12,COBAS-501,A. Deshmukh,LP-2026-08-P09,TRUE
HDL Cholesterol,P0250,PATIENT,,PAT0250,,125,mg/dL,2026-08-13,COBAS-702,R. Patel,LP-2026-08-P10,TRUE
HDL Cholesterol,P0251,PATIENT,,PAT0251,,105,mg/dL,2026-08-14,COBAS-501,A. Deshmukh,LP-2026-08-P11,TRUE
HDL Cholesterol,P0252,PATIENT,,PAT0252,,118,mg/dL,2026-08-15,COBAS-702,R. Patel,LP-2026-08-P12,TRUE
HDL Cholesterol,P0253,PATIENT,,PAT0253,,126,mg/dL,2026-08-10,COBAS-501,A. Deshmukh,LP-2026-08-P01,TRUE
HDL Cholesterol,P0254,PATIENT,,PAT0254,,128,mg/dL,2026-08-11,COBAS-702,R. Patel,LP-2026-08-P02,TRUE
HDL Cholesterol,P0255,PATIENT,,PAT0255,,110,mg/dL,2026-08-12,COBAS-501,A. Deshmukh,LP-2026-08-P03,TRUE
HDL Cholesterol,P0256,PATIENT,,PAT0256,,100,mg/dL,2026-08-13,COBAS-702,R. Patel,LP-2026-08-P04,TRUE
HDL Cholesterol,P0257,PATIENT,,PAT0257,,111,mg/dL,2026-08-14,COBAS-501,A. Deshmukh,LP-2026-08-P05,TRUE
HDL Cholesterol,P0258,PATIENT,,PAT0258,,88,mg/dL,2026-08-15,COBAS-702,R. Patel,LP-2026-08-P06,TRUE
HDL Cholesterol,P0259,PATIENT,,PAT0259,,186,mg/dL,2026-08-10,COBAS-501,A. Deshmukh,LP-2026-08-P07,TRUE
HDL Cholesterol,P0260,PATIENT,,PAT0260,,99,mg/dL,2026-08-11,COBAS-702,R. Patel,LP-2026-08-P08,TRUE
HDL Cholesterol,P0261,PATIENT,,PAT0261,,123,mg/dL,2026-08-12,COBAS-501,A. Deshmukh,LP-2026-08-P09,TRUE
HDL Cholesterol,P0262,PATIENT,,PAT0262,,112,mg/dL,2026-08-13,COBAS-702,R. Patel,LP-2026-08-P10,TRUE
HDL Cholesterol,P0263,PATIENT,,PAT0263,,79,mg/dL,2026-08-14,COBAS-501,A. Deshmukh,LP-2026-08-P11,TRUE
HDL Cholesterol,P0264,PATIENT,,PAT0264,,130,mg/dL,2026-08-15,COBAS-702,R. Patel,LP-2026-08-P12,TRUE
HDL Cholesterol,P0265,PATIENT,,PAT0265,,107,mg/dL,2026-08-10,COBAS-501,A. Deshmukh,LP-2026-08-P01,TRUE
HDL Cholesterol,P0266,PATIENT,,PAT0266,,111,mg/dL,2026-08-11,COBAS-702,R. Patel,LP-2026-08-P02,TRUE
HDL Cholesterol,P0267,PATIENT,,PAT0267,,104,mg/dL,2026-08-12,COBAS-501,A. Deshmukh,LP-2026-08-P03,TRUE
HDL Cholesterol,P0268,PATIENT,,PAT0268,,180,mg/dL,2026-08-13,COBAS-702,R. Patel,LP-2026-08-P04,TRUE
HDL Cholesterol,P0269,PATIENT,,PAT0269,,65,mg/dL,2026-08-14,COBAS-501,A. Deshmukh,LP-2026-08-P05,TRUE
HDL Cholesterol,P0270,PATIENT,,PAT0270,,89,mg/dL,2026-08-15,COBAS-702,R. Patel,LP-2026-08-P06,TRUE
HDL Cholesterol,P0271,PATIENT,,PAT0271,,95,mg/dL,2026-08-10,COBAS-501,A. Deshmukh,LP-2026-08-P07,TRUE
HDL Cholesterol,P0272,PATIENT,,PAT0272,,160,mg/dL,2026-08-11,COBAS-702,R. Patel,LP-2026-08-P08,TRUE
HDL Cholesterol,P0273,PATIENT,,PAT0273,,100,mg/dL,2026-08-12,COBAS-501,A. Deshmukh,LP-2026-08-P09,TRUE
HDL Cholesterol,P0274,PATIENT,,PAT0274,,115,mg/dL,2026-08-13,COBAS-702,R. Patel,LP-2026-08-P10,TRUE
HDL Cholesterol,P0275,PATIENT,,PAT0275,,105,mg/dL,2026-08-14,COBAS-501,A. Deshmukh,LP-2026-08-P11,TRUE
HDL Cholesterol,P0276,PATIENT,,PAT0276,,101,mg/dL,2026-08-15,COBAS-702,R. Patel,LP-2026-08-P12,TRUE
HDL Cholesterol,P0277,PATIENT,,PAT0277,,170,mg/dL,2026-08-10,COBAS-501,A. Deshmukh,LP-2026-08-P01,TRUE
HDL Cholesterol,P0278,PATIENT,,PAT0278,,82,mg/dL,2026-08-11,COBAS-702,R. Patel,LP-2026-08-P02,TRUE
HDL Cholesterol,P0279,PATIENT,,PAT0279,,104,mg/dL,2026-08-12,COBAS-501,A. Deshmukh,LP-2026-08-P03,TRUE
HDL Cholesterol,P0280,PATIENT,,PAT0280,,117,mg/dL,2026-08-13,COBAS-702,R. Patel,LP-2026-08-P04,TRUE
HDL Cholesterol,P0281,PATIENT,,PAT0281,,80,mg/dL,2026-08-14,COBAS-501,A. Deshmukh,LP-2026-08-P05,TRUE
HDL Cholesterol,P0282,PATIENT,,PAT0282,,121,mg/dL,2026-08-15,COBAS-702,R. Patel,LP-2026-08-P06,TRUE
HDL Cholesterol,P0283,PATIENT,,PAT0283,,99,mg/dL,2026-08-10,COBAS-501,A. Deshmukh,LP-2026-08-P07,TRUE
HDL Cholesterol,P0284,PATIENT,,PAT0284,,97,mg/dL,2026-08-11,COBAS-702,R. Patel,LP-2026-08-P08,TRUE
HDL Cholesterol,P0285,PATIENT,,PAT0285,,106,mg/dL,2026-08-12,COBAS-501,A. Deshmukh,LP-2026-08-P09,TRUE
HDL Cholesterol,P0286,PATIENT,,PAT0286,,87,mg/dL,2026-08-13,COBAS-702,R. Patel,LP-2026-08-P10,TRUE
HDL Cholesterol,P0287,PATIENT,,PAT0287,,104,mg/dL,2026-08-14,COBAS-501,A. Deshmukh,LP-2026-08-P11,TRUE
HDL Cholesterol,P0288,PATIENT,,PAT0288,,128,mg/dL,2026-08-15,COBAS-702,R. Patel,LP-2026-08-P12,TRUE
HDL Cholesterol,P0289,PATIENT,,PAT0289,,71,mg/dL,2026-08-10,COBAS-501,A. Deshmukh,LP-2026-08-P01,TRUE
HDL Cholesterol,P0290,PATIENT,,PAT0290,,79,mg/dL,2026-08-11,COBAS-702,R. Patel,LP-2026-08-P02,TRUE
HDL Cholesterol,P0291,PATIENT,,PAT0291,,99,mg/dL,2026-08-12,COBAS-501,A. Deshmukh,LP-2026-08-P03,TRUE
HDL Cholesterol,P0292,PATIENT,,PAT0292,,81,mg/dL,2026-08-13,COBAS-702,R. Patel,LP-2026-08-P04,FALSE
HDL Cholesterol,P0293,PATIENT,,PAT0293,,57,mg/dL,2026-08-14,COBAS-501,A. Deshmukh,LP-2026-08-P05,TRUE
HDL Cholesterol,P0294,PATIENT,,PAT0294,,226,mg/dL,2026-08-15,COBAS-702,R. Patel,LP-2026-08-P06,TRUE
HDL Cholesterol,P0295,PATIENT,,PAT0295,,108,mg/dL,2026-08-10,COBAS-501,A. Deshmukh,LP-2026-08-P07,TRUE
HDL Cholesterol,P0296,PATIENT,,PAT0296,,105,mg/dL,2026-08-11,COBAS-702,R. Patel,LP-2026-08-P08,TRUE
HDL Cholesterol,P0297,PATIENT,,PAT0297,,109,mg/dL,2026-08-12,COBAS-501,A. Deshmukh,LP-2026-08-P09,TRUE
HDL Cholesterol,P0298,PATIENT,,PAT0298,,119,mg/dL,2026-08-13,COBAS-702,R. Patel,LP-2026-08-P10,TRUE
HDL Cholesterol,P0299,PATIENT,,PAT0299,,163,mg/dL,2026-08-14,COBAS-501,A. Deshmukh,LP-2026-08-P11,TRUE
HDL Cholesterol,P0300,PATIENT,,PAT0300,,97,mg/dL,2026-08-15,COBAS-702,R. Patel,LP-2026-08-P12,TRUE
HDL Cholesterol,P0301,PATIENT,,PAT0301,,116,mg/dL,2026-08-10,COBAS-501,A. Deshmukh,LP-2026-08-P01,TRUE
HDL Cholesterol,P0302,PATIENT,,PAT0302,,95,mg/dL,2026-08-11,COBAS-702,R. Patel,LP-2026-08-P02,TRUE
HDL Cholesterol,P0303,PATIENT,,PAT0303,,164,mg/dL,2026-08-12,COBAS-501,A. Deshmukh,LP-2026-08-P03,TRUE
HDL Cholesterol,P0304,PATIENT,,PAT0304,,99,mg/dL,2026-08-13,COBAS-702,R. Patel,LP-2026-08-P04,TRUE
HDL Cholesterol,P0305,PATIENT,,PAT0305,,120,mg/dL,2026-08-14,COBAS-501,A. Deshmukh,LP-2026-08-P05,TRUE
HDL Cholesterol,P0306,PATIENT,,PAT0306,,116,mg/dL,2026-08-15,COBAS-702,R. Patel,LP-2026-08-P06,TRUE
HDL Cholesterol,P0307,PATIENT,,PAT0307,,108,mg/dL,2026-08-10,COBAS-501,A. Deshmukh,LP-2026-08-P07,TRUE
HDL Cholesterol,P0308,PATIENT,,PAT0308,,98,mg/dL,2026-08-11,COBAS-702,R. Patel,LP-2026-08-P08,TRUE
HDL Cholesterol,P0309,PATIENT,,PAT0309,,81,mg/dL,2026-08-12,COBAS-501,A. Deshmukh,LP-2026-08-P09,TRUE
HDL Cholesterol,P0310,PATIENT,,PAT0310,,110,mg/dL,2026-08-13,COBAS-702,R. Patel,LP-2026-08-P10,TRUE
HDL Cholesterol,P0311,PATIENT,,PAT0311,,68,mg/dL,2026-08-14,COBAS-501,A. Deshmukh,LP-2026-08-P11,TRUE
HDL Cholesterol,P0312,PATIENT,,PAT0312,,74,mg/dL,2026-08-15,COBAS-702,R. Patel,LP-2026-08-P12,TRUE
HDL Cholesterol,P0313,PATIENT,,PAT0313,,97,mg/dL,2026-08-10,COBAS-501,A. Deshmukh,LP-2026-08-P01,TRUE
HDL Cholesterol,P0314,PATIENT,,PAT0314,,121,mg/dL,2026-08-11,COBAS-702,R. Patel,LP-2026-08-P02,TRUE
HDL Cholesterol,P0315,PATIENT,,PAT0315,,94,mg/dL,2026-08-12,COBAS-501,A. Deshmukh,LP-2026-08-P03,TRUE
HDL Cholesterol,P0316,PATIENT,,PAT0316,,96,mg/dL,2026-08-13,COBAS-702,R. Patel,LP-2026-08-P04,TRUE
HDL Cholesterol,P0317,PATIENT,,PAT0317,,101,mg/dL,2026-08-14,COBAS-501,A. Deshmukh,LP-2026-08-P05,TRUE
HDL Cholesterol,P0318,PATIENT,,PAT0318,,162,mg/dL,2026-08-15,COBAS-702,R. Patel,LP-2026-08-P06,TRUE
HDL Cholesterol,P0319,PATIENT,,PAT0319,,74,mg/dL,2026-08-10,COBAS-501,A. Deshmukh,LP-2026-08-P07,TRUE
HDL Cholesterol,P0320,PATIENT,,PAT0320,,112,mg/dL,2026-08-11,COBAS-702,R. Patel,LP-2026-08-P08,TRUE
HDL Cholesterol,P0321,PATIENT,,PAT0321,,107,mg/dL,2026-08-12,COBAS-501,A. Deshmukh,LP-2026-08-P09,TRUE
HDL Cholesterol,P0322,PATIENT,,PAT0322,,88,mg/dL,2026-08-13,COBAS-702,R. Patel,LP-2026-08-P10,TRUE
HDL Cholesterol,P0323,PATIENT,,PAT0323,,76,mg/dL,2026-08-14,COBAS-501,A. Deshmukh,LP-2026-08-P11,TRUE
HDL Cholesterol,P0324,PATIENT,,PAT0324,,59,mg/dL,2026-08-15,COBAS-702,R. Patel,LP-2026-08-P12,TRUE
HDL Cholesterol,P0325,PATIENT,,PAT0325,,114,mg/dL,2026-08-10,COBAS-501,A. Deshmukh,LP-2026-08-P01,TRUE
HDL Cholesterol,P0326,PATIENT,,PAT0326,,94,mg/dL,2026-08-11,COBAS-702,R. Patel,LP-2026-08-P02,TRUE
HDL Cholesterol,P0327,PATIENT,,PAT0327,,108,mg/dL,2026-08-12,COBAS-501,A. Deshmukh,LP-2026-08-P03,TRUE
HDL Cholesterol,P0328,PATIENT,,PAT0328,,114,mg/dL,2026-08-13,COBAS-702,R. Patel,LP-2026-08-P04,TRUE
HDL Cholesterol,P0329,PATIENT,,PAT0329,,134,mg/dL,2026-08-14,COBAS-501,A. Deshmukh,LP-2026-08-P05,TRUE
HDL Cholesterol,P0330,PATIENT,,PAT0330,,147,mg/dL,2026-08-15,COBAS-702,R. Patel,LP-2026-08-P06,TRUE
HDL Cholesterol,P0331,PATIENT,,PAT0331,,115,mg/dL,2026-08-10,COBAS-501,A. Deshmukh,LP-2026-08-P07,TRUE
HDL Cholesterol,P0332,PATIENT,,PAT0332,,101,mg/dL,2026-08-11,COBAS-702,R. Patel,LP-2026-08-P08,TRUE
HDL Cholesterol,P0333,PATIENT,,PAT0333,,84,mg/dL,2026-08-12,COBAS-501,A. Deshmukh,LP-2026-08-P09,TRUE
HDL Cholesterol,P0334,PATIENT,,PAT0334,,116,mg/dL,2026-08-13,COBAS-702,R. Patel,LP-2026-08-P10,TRUE
HDL Cholesterol,P0335,PATIENT,,PAT0335,,100,mg/dL,2026-08-14,COBAS-501,A. Deshmukh,LP-2026-08-P11,TRUE
HDL Cholesterol,P0336,PATIENT,,PAT0336,,106,mg/dL,2026-08-15,COBAS-702,R. Patel,LP-2026-08-P12,TRUE
HDL Cholesterol,P0337,PATIENT,,PAT0337,,121,mg/dL,2026-08-10,COBAS-501,A. Deshmukh,LP-2026-08-P01,TRUE
HDL Cholesterol,P0338,PATIENT,,PAT0338,,118,mg/dL,2026-08-11,COBAS-702,R. Patel,LP-2026-08-P02,TRUE
HDL Cholesterol,P0339,PATIENT,,PAT0339,,108,mg/dL,2026-08-12,COBAS-501,A. Deshmukh,LP-2026-08-P03,TRUE
HDL Cholesterol,P0340,PATIENT,,PAT0340,,106,mg/dL,2026-08-13,COBAS-702,R. Patel,LP-2026-08-P04,TRUE
HDL Cholesterol,P0341,PATIENT,,PAT0341,,126,mg/dL,2026-08-14,COBAS-501,A. Deshmukh,LP-2026-08-P05,TRUE
HDL Cholesterol,P0342,PATIENT,,PAT0342,,112,mg/dL,2026-08-15,COBAS-702,R. Patel,LP-2026-08-P06,TRUE
HDL Cholesterol,P0343,PATIENT,,PAT0343,,113,mg/dL,2026-08-10,COBAS-501,A. Deshmukh,LP-2026-08-P07,TRUE
HDL Cholesterol,P0344,PATIENT,,PAT0344,,117,mg/dL,2026-08-11,COBAS-702,R. Patel,LP-2026-08-P08,TRUE
HDL Cholesterol,P0345,PATIENT,,PAT0345,,114,mg/dL,2026-08-12,COBAS-501,A. Deshmukh,LP-2026-08-P09,TRUE
HDL Cholesterol,P0346,PATIENT,,PAT0346,,96,mg/dL,2026-08-13,COBAS-702,R. Patel,LP-2026-08-P10,TRUE
HDL Cholesterol,P0347,PATIENT,,PAT0347,,106,mg/dL,2026-08-14,COBAS-501,A. Deshmukh,LP-2026-08-P11,TRUE
HDL Cholesterol,P0348,PATIENT,,PAT0348,,118,mg/dL,2026-08-15,COBAS-702,R. Patel,LP-2026-08-P12,TRUE
HDL Cholesterol,P0349,PATIENT,,PAT0349,,128,mg/dL,2026-08-10,COBAS-501,A. Deshmukh,LP-2026-08-P01,TRUE
HDL Cholesterol,P0350,PATIENT,,PAT0350,,67,mg/dL,2026-08-11,COBAS-702,R. Patel,LP-2026-08-P02,TRUE
HDL Cholesterol,P0351,PATIENT,,PAT0351,,107,mg/dL,2026-08-12,COBAS-501,A. Deshmukh,LP-2026-08-P03,TRUE
HDL Cholesterol,P0352,PATIENT,,PAT0352,,97,mg/dL,2026-08-13,COBAS-702,R. Patel,LP-2026-08-P04,TRUE
HDL Cholesterol,P0353,PATIENT,,PAT0353,,104,mg/dL,2026-08-14,COBAS-501,A. Deshmukh,LP-2026-08-P05,TRUE
HDL Cholesterol,P0354,PATIENT,,PAT0354,,90,mg/dL,2026-08-15,COBAS-702,R. Patel,LP-2026-08-P06,TRUE
HDL Cholesterol,P0355,PATIENT,,PAT0355,,134,mg/dL,2026-08-10,COBAS-501,A. Deshmukh,LP-2026-08-P07,TRUE
HDL Cholesterol,P0356,PATIENT,,PAT0356,,226,mg/dL,2026-08-11,COBAS-702,R. Patel,LP-2026-08-P08,TRUE
HDL Cholesterol,P0357,PATIENT,,PAT0357,,94,mg/dL,2026-08-12,COBAS-501,A. Deshmukh,LP-2026-08-P09,TRUE
HDL Cholesterol,P0358,PATIENT,,PAT0358,,140,mg/dL,2026-08-13,COBAS-702,R. Patel,LP-2026-08-P10,TRUE
HDL Cholesterol,P0359,PATIENT,,PAT0359,,99,mg/dL,2026-08-14,COBAS-501,A. Deshmukh,LP-2026-08-P11,TRUE
HDL Cholesterol,P0360,PATIENT,,PAT0360,,111,mg/dL,2026-08-15,COBAS-702,R. Patel,LP-2026-08-P12,TRUE
HDL Cholesterol,P0361,PATIENT,,PAT0361,,122,mg/dL,2026-08-10,COBAS-501,A. Deshmukh,LP-2026-08-P01,TRUE
HDL Cholesterol,P0362,PATIENT,,PAT0362,,122,mg/dL,2026-08-11,COBAS-702,R. Patel,LP-2026-08-P02,TRUE
